Genus	CF	n_genomes_cf	positive_genomes	prevalence	mean_copy_all	mean_copy_pos	n_skin	n_nasal	n_genomes	n_species	HabitatGroup	rank_skin	in_skin_top	rank_nasal	in_nasal_top	in_ranked_union	in_manual_keep	include_rebuild_main	selection_reason	mean_total_CF_copy_per_genome	module	functional_theme	functional_theme_short	CF_richness	main_selection_reason
Neisseria	CF6	39	34	0.871794871794872	0.923076923076923	1.05882352941176	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	25	skin_top15
Neisseria	CF5	39	38	0.974358974358974	1.05128205128205	1.07894736842105	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module6	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	25	skin_top15
Neisseria	CF9_12	39	0	0	0	0	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module7	Poorly characterized candidate modules	Poorly characterized	25	skin_top15
Neisseria	CF9_9	39	39	1	1.1025641025641	1.1025641025641	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module7	Poorly characterized candidate modules	Poorly characterized	25	skin_top15
Neisseria	CF10	39	36	0.923076923076923	0.948717948717949	1.02777777777778	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	25	skin_top15
Neisseria	CF22	39	37	0.948717948717949	0.974358974358974	1.02702702702703	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	25	skin_top15
Neisseria	CF25	39	0	0	0	0	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	25	skin_top15
Neisseria	CF11	39	0	0	0	0	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	25	skin_top15
Neisseria	CF19	39	0	0	0	0	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	25	skin_top15
Neisseria	CF13	39	39	1	3.97435897435897	3.97435897435897	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module10	Translation and RNA-centered regulation	Translation/RNA regulation	25	skin_top15
Neisseria	CF14	39	39	1	1.05128205128205	1.05128205128205	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module10	Translation and RNA-centered regulation	Translation/RNA regulation	25	skin_top15
Neisseria	CF24	39	39	1	1.02564102564103	1.02564102564103	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module10	Translation and RNA-centered regulation	Translation/RNA regulation	25	skin_top15
Neisseria	CF15_17	39	37	0.948717948717949	0.974358974358974	1.02702702702703	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module11	Translation and RNA-centered regulation	Translation/RNA regulation	25	skin_top15
Neisseria	CF15_19	39	0	0	0	0	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module11	Translation and RNA-centered regulation	Translation/RNA regulation	25	skin_top15
Neisseria	CF16	39	39	1	1.02564102564103	1.02564102564103	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module12	Translation and RNA-centered regulation	Translation/RNA regulation	25	skin_top15
Neisseria	CF17_20	39	37	0.948717948717949	1.02564102564103	1.08108108108108	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	25	skin_top15
Neisseria	CF17_23	39	0	0	0	0	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	25	skin_top15
Neisseria	CF18	39	38	0.974358974358974	1	1.02631578947368	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module14	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	25	skin_top15
Neisseria	CF20	39	39	1	1.02564102564103	1.02564102564103	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module15	Translation and RNA-centered regulation	Translation/RNA regulation	25	skin_top15
Neisseria	CF21	39	39	1	1.02564102564103	1.02564102564103	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module16	Poorly characterized candidate modules	Poorly characterized	25	skin_top15
Neisseria	CF23	39	7	0.179487179487179	0.179487179487179	1	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module17	Poorly characterized candidate modules	Poorly characterized	25	skin_top15
Neisseria	CF26	39	39	1	1.02564102564103	1.02564102564103	37	2	39	9	Shared	15	TRUE	31	FALSE	TRUE	FALSE	TRUE	skin_top15	30.5128205128205	module18	Intercellular communication signal	Communication signal	25	skin_top15
Anaerococcus	CF0	38	37	0.973684210526316	1.55263157894737	1.59459459459459	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	23	nasal_top15
Anaerococcus	CF12	38	38	1	8.23684210526316	8.23684210526316	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	23	nasal_top15
Anaerococcus	CF8	38	37	0.973684210526316	1.92105263157895	1.97297297297297	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	23	nasal_top15
Anaerococcus	CF1	38	38	1	1	1	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module2	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	23	nasal_top15
Anaerococcus	CF3	38	38	1	2.78947368421053	2.78947368421053	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module3	Nutrient acquisition and substrate utilization	Nutrient/substrate use	23	nasal_top15
Anaerococcus	CF4	38	31	0.815789473684211	1.02631578947368	1.25806451612903	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	23	nasal_top15
Anaerococcus	CF7	38	34	0.894736842105263	0.947368421052632	1.05882352941176	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	23	nasal_top15
Anaerococcus	CF2_10	38	38	1	1.07894736842105	1.07894736842105	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	23	nasal_top15
Anaerococcus	CF2_4	38	38	1	1.05263157894737	1.05263157894737	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	23	nasal_top15
Anaerococcus	CF6	38	38	1	1.05263157894737	1.05263157894737	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	23	nasal_top15
Anaerococcus	CF5	38	37	0.973684210526316	0.973684210526316	1	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module6	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	23	nasal_top15
Anaerococcus	CF9_12	38	0	0	0	0	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module7	Poorly characterized candidate modules	Poorly characterized	23	nasal_top15
Anaerococcus	CF9_9	38	38	1	1	1	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module7	Poorly characterized candidate modules	Poorly characterized	23	nasal_top15
Anaerococcus	CF10	38	38	1	1.02631578947368	1.02631578947368	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	23	nasal_top15
Anaerococcus	CF22	38	0	0	0	0	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	23	nasal_top15
Anaerococcus	CF25	38	0	0	0	0	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	23	nasal_top15
Anaerococcus	CF11	38	33	0.868421052631579	1.23684210526316	1.42424242424242	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	23	nasal_top15
Anaerococcus	CF19	38	0	0	0	0	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	23	nasal_top15
Anaerococcus	CF13	38	38	1	1.02631578947368	1.02631578947368	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module10	Translation and RNA-centered regulation	Translation/RNA regulation	23	nasal_top15
Anaerococcus	CF14	38	37	0.973684210526316	0.973684210526316	1	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module10	Translation and RNA-centered regulation	Translation/RNA regulation	23	nasal_top15
Anaerococcus	CF24	38	37	0.973684210526316	0.973684210526316	1	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module10	Translation and RNA-centered regulation	Translation/RNA regulation	23	nasal_top15
Anaerococcus	CF15_17	38	37	0.973684210526316	0.973684210526316	1	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module11	Translation and RNA-centered regulation	Translation/RNA regulation	23	nasal_top15
Anaerococcus	CF15_19	38	0	0	0	0	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module11	Translation and RNA-centered regulation	Translation/RNA regulation	23	nasal_top15
Anaerococcus	CF16	38	38	1	1	1	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module12	Translation and RNA-centered regulation	Translation/RNA regulation	23	nasal_top15
Anaerococcus	CF17_20	38	0	0	0	0	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	23	nasal_top15
Anaerococcus	CF17_23	38	38	1	1.07894736842105	1.07894736842105	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	23	nasal_top15
Anaerococcus	CF18	38	38	1	1.02631578947368	1.02631578947368	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module14	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	23	nasal_top15
Anaerococcus	CF20	38	37	0.973684210526316	0.973684210526316	1	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module15	Translation and RNA-centered regulation	Translation/RNA regulation	23	nasal_top15
Anaerococcus	CF21	38	34	0.894736842105263	0.947368421052632	1.05882352941176	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module16	Poorly characterized candidate modules	Poorly characterized	23	nasal_top15
Anaerococcus	CF23	38	0	0	0	0	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module17	Poorly characterized candidate modules	Poorly characterized	23	nasal_top15
Anaerococcus	CF26	38	0	0	0	0	26	12	38	9	Shared	24	FALSE	7	TRUE	TRUE	FALSE	TRUE	nasal_top15	33.8684210526316	module18	Intercellular communication signal	Communication signal	23	nasal_top15
Streptococcus	CF0	38	38	1	1.42105263157895	1.42105263157895	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Streptococcus	CF12	38	38	1	11.0263157894737	11.0263157894737	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Streptococcus	CF8	38	38	1	1.47368421052632	1.47368421052632	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Streptococcus	CF1	38	37	0.973684210526316	0.973684210526316	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module2	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	28	nasal_top15
Streptococcus	CF3	38	37	0.973684210526316	1.15789473684211	1.18918918918919	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module3	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Streptococcus	CF4	38	20	0.526315789473684	0.657894736842105	1.25	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	28	nasal_top15
Streptococcus	CF7	38	0	0	0	0	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	28	nasal_top15
Streptococcus	CF2_10	38	32	0.842105263157895	0.842105263157895	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Streptococcus	CF2_4	38	38	1	1.13157894736842	1.13157894736842	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Streptococcus	CF6	38	37	0.973684210526316	0.973684210526316	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Streptococcus	CF5	38	37	0.973684210526316	0.973684210526316	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module6	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	28	nasal_top15
Streptococcus	CF9_12	38	1	0.0263157894736842	0.0263157894736842	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module7	Poorly characterized candidate modules	Poorly characterized	28	nasal_top15
Streptococcus	CF9_9	38	35	0.921052631578947	0.921052631578947	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module7	Poorly characterized candidate modules	Poorly characterized	28	nasal_top15
Streptococcus	CF10	38	37	0.973684210526316	1.15789473684211	1.18918918918919	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	28	nasal_top15
Streptococcus	CF22	38	5	0.131578947368421	0.157894736842105	1.2	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	28	nasal_top15
Streptococcus	CF25	38	38	1	1.05263157894737	1.05263157894737	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	28	nasal_top15
Streptococcus	CF11	38	36	0.947368421052632	1	1.05555555555556	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Streptococcus	CF19	38	30	0.789473684210526	1.07894736842105	1.36666666666667	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Streptococcus	CF13	38	38	1	3.76315789473684	3.76315789473684	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module10	Translation and RNA-centered regulation	Translation/RNA regulation	28	nasal_top15
Streptococcus	CF14	38	37	0.973684210526316	1	1.02702702702703	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module10	Translation and RNA-centered regulation	Translation/RNA regulation	28	nasal_top15
Streptococcus	CF24	38	36	0.947368421052632	0.947368421052632	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module10	Translation and RNA-centered regulation	Translation/RNA regulation	28	nasal_top15
Streptococcus	CF15_17	38	38	1	1.02631578947368	1.02631578947368	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module11	Translation and RNA-centered regulation	Translation/RNA regulation	28	nasal_top15
Streptococcus	CF15_19	38	0	0	0	0	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module11	Translation and RNA-centered regulation	Translation/RNA regulation	28	nasal_top15
Streptococcus	CF16	38	37	0.973684210526316	0.973684210526316	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module12	Translation and RNA-centered regulation	Translation/RNA regulation	28	nasal_top15
Streptococcus	CF17_20	38	4	0.105263157894737	0.105263157894737	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Streptococcus	CF17_23	38	32	0.842105263157895	0.842105263157895	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Streptococcus	CF18	38	18	0.473684210526316	0.526315789473684	1.11111111111111	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module14	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	28	nasal_top15
Streptococcus	CF20	38	37	0.973684210526316	0.973684210526316	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module15	Translation and RNA-centered regulation	Translation/RNA regulation	28	nasal_top15
Streptococcus	CF21	38	10	0.263157894736842	0.263157894736842	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module16	Poorly characterized candidate modules	Poorly characterized	28	nasal_top15
Streptococcus	CF23	38	7	0.184210526315789	0.184210526315789	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module17	Poorly characterized candidate modules	Poorly characterized	28	nasal_top15
Streptococcus	CF26	38	37	0.973684210526316	0.973684210526316	1	21	17	38	16	Shared	35	FALSE	3	TRUE	TRUE	FALSE	TRUE	nasal_top15	37.6052631578947	module18	Intercellular communication signal	Communication signal	28	nasal_top15
Serratia	CF0	33	33	1	4.21212121212121	4.21212121212121	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Serratia	CF12	33	33	1	18.7272727272727	18.7272727272727	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Serratia	CF8	33	33	1	4.12121212121212	4.12121212121212	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module1	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Serratia	CF1	33	32	0.96969696969697	0.96969696969697	1	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module2	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	28	nasal_top15
Serratia	CF3	33	32	0.96969696969697	1.78787878787879	1.84375	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module3	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Serratia	CF4	33	33	1	2.6969696969697	2.6969696969697	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	28	nasal_top15
Serratia	CF7	33	33	1	1.06060606060606	1.06060606060606	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module4	Stress adaptation and envelope homeostasis	Stress/envelope homeostasis	28	nasal_top15
Serratia	CF2_10	33	33	1	1.21212121212121	1.21212121212121	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Serratia	CF2_4	33	33	1	1.24242424242424	1.24242424242424	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Serratia	CF6	33	33	1	2.21212121212121	2.21212121212121	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module5	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Serratia	CF5	33	33	1	1	1	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module6	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	28	nasal_top15
Serratia	CF9_12	33	0	0	0	0	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module7	Poorly characterized candidate modules	Poorly characterized	28	nasal_top15
Serratia	CF9_9	33	33	1	1	1	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module7	Poorly characterized candidate modules	Poorly characterized	28	nasal_top15
Serratia	CF10	33	33	1	2	2	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	28	nasal_top15
Serratia	CF22	33	33	1	1.90909090909091	1.90909090909091	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	28	nasal_top15
Serratia	CF25	33	3	0.0909090909090909	0.0909090909090909	1	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module8	Nucleotide metabolism and genome maintenance	Nucleotide/genome maintenance	28	nasal_top15
Serratia	CF11	33	33	1	1.03030303030303	1.03030303030303	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Serratia	CF19	33	33	1	10.3636363636364	10.3636363636364	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module9	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
Serratia	CF13	33	33	1	4.03030303030303	4.03030303030303	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module10	Translation and RNA-centered regulation	Translation/RNA regulation	28	nasal_top15
Serratia	CF14	33	33	1	1	1	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module10	Translation and RNA-centered regulation	Translation/RNA regulation	28	nasal_top15
Serratia	CF24	33	32	0.96969696969697	1	1.03125	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module10	Translation and RNA-centered regulation	Translation/RNA regulation	28	nasal_top15
Serratia	CF15_17	33	0	0	0	0	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module11	Translation and RNA-centered regulation	Translation/RNA regulation	28	nasal_top15
Serratia	CF15_19	33	32	0.96969696969697	0.96969696969697	1	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module11	Translation and RNA-centered regulation	Translation/RNA regulation	28	nasal_top15
Serratia	CF16	33	33	1	1	1	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module12	Translation and RNA-centered regulation	Translation/RNA regulation	28	nasal_top15
Serratia	CF17_20	33	33	1	1.90909090909091	1.90909090909091	21	12	33	8	Shared	36	FALSE	8	TRUE	TRUE	FALSE	TRUE	nasal_top15	71.3636363636364	module13	Nutrient acquisition and substrate utilization	Nutrient/substrate use	28	nasal_top15
