MAG	body_region	Microenvironments	taxonomy_status
T2108173978_metabat2_bins_bin.8	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.64	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.162	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.30	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.75	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.161	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.50	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.57	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.52	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.73	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.108	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.169	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.121	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.179	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.171	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.160	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.184	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.177	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.136	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.127	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.186	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.82	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.166	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.18	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.15	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.62	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.155	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.74	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.56	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.188	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.13	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.32	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.101	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.35	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.90	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.190	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.146	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.122	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.167	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.41	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.59	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.119	Trunk skin	dry	not_annotated
T2108173978_metabat2_bins_bin.17	Trunk skin	dry	not_annotated
T2108174063_concoct_bins_bin.73	Upper limb & hand skin	dry	final_reannotation
T2108174063_concoct_bins_bin.62	Upper limb & hand skin	dry	hq_annotation
T2108174063_concoct_bins_bin.66	Upper limb & hand skin	dry	final_reannotation
T2108174063_concoct_bins_bin.108	Upper limb & hand skin	dry	hq_annotation
T2108174063_concoct_bins_bin.105	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.78	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.59	Upper limb & hand skin	dry	hq_annotation
T2108174063_concoct_bins_bin.44	Upper limb & hand skin	dry	final_reannotation
T2108174063_concoct_bins_bin.120	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.48	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.165	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.57	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.135	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.88	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.100	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.76	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.4	Upper limb & hand skin	dry	final_reannotation
T2108174063_concoct_bins_bin.23	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.126	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.102	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.116	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.34	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.124	Upper limb & hand skin	dry	not_annotated
T2108174063_concoct_bins_bin.113	Upper limb & hand skin	dry	not_annotated
T2108174063_maxbin2_bins_bin.41	Upper limb & hand skin	dry	final_reannotation
T2108174063_maxbin2_bins_bin.61	Upper limb & hand skin	dry	not_annotated
T2108174063_maxbin2_bins_bin.2	Upper limb & hand skin	dry	hq_annotation
T2108174063_maxbin2_bins_bin.14	Upper limb & hand skin	dry	not_annotated
T2108174063_maxbin2_bins_bin.31	Upper limb & hand skin	dry	not_annotated
T2108174063_maxbin2_bins_bin.32	Upper limb & hand skin	dry	not_annotated
T2108174063_maxbin2_bins_bin.3	Upper limb & hand skin	dry	not_annotated
T2108174063_maxbin2_bins_bin.106	Upper limb & hand skin	dry	not_annotated
T2108174063_maxbin2_bins_bin.75	Upper limb & hand skin	dry	not_annotated
T2108174063_maxbin2_bins_bin.82	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.36	Upper limb & hand skin	dry	final_reannotation
T2108174063_metabat2_bins_bin.91	Upper limb & hand skin	dry	final_reannotation
T2108174063_metabat2_bins_bin.73	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.89	Upper limb & hand skin	dry	final_reannotation
T2108174063_metabat2_bins_bin.65	Upper limb & hand skin	dry	hq_annotation
T2108174063_metabat2_bins_bin.27	Upper limb & hand skin	dry	hq_annotation
T2108174063_metabat2_bins_bin.29	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.92	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.60	Upper limb & hand skin	dry	hq_annotation
T2108174063_metabat2_bins_bin.71	Upper limb & hand skin	dry	final_reannotation
T2108174063_metabat2_bins_bin.56	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.11	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.23	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.81	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.76	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.34	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.28	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.102	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.67	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.93	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.59	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.97	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.58	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.30	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.9	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.37	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.4	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.32	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.99	Upper limb & hand skin	dry	not_annotated
T2108174063_metabat2_bins_bin.86	Upper limb & hand skin	dry	not_annotated
T2108174078_concoct_bins_bin.34	Facial skin	sebaceous	final_reannotation
T2108174078_concoct_bins_bin.4	Facial skin	sebaceous	not_annotated
T2108174078_concoct_bins_bin.9	Facial skin	sebaceous	not_annotated
T2108174078_concoct_bins_bin.16	Facial skin	sebaceous	not_annotated
T2108174078_concoct_bins_bin.32	Facial skin	sebaceous	not_annotated
T2108174078_concoct_bins_bin.25	Facial skin	sebaceous	not_annotated
T2108174078_concoct_bins_bin.14	Facial skin	sebaceous	not_annotated
T2108174078_maxbin2_bins_bin.10	Facial skin	sebaceous	not_annotated
T2108174078_metabat2_bins_bin.10	Facial skin	sebaceous	not_annotated
T2108174078_metabat2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2108174078_metabat2_bins_bin.22	Facial skin	sebaceous	not_annotated
T2108174078_metabat2_bins_bin.11	Facial skin	sebaceous	not_annotated
T2108174121_concoct_bins_bin.52	Trunk skin	dry	hq_annotation
T2108174121_concoct_bins_bin.62	Trunk skin	dry	hq_annotation
T2108174121_concoct_bins_bin.37	Trunk skin	dry	not_annotated
T2108174121_concoct_bins_bin.3	Trunk skin	dry	not_annotated
T2108174121_concoct_bins_bin.60	Trunk skin	dry	not_annotated
T2108174121_concoct_bins_bin.76	Trunk skin	dry	not_annotated
T2108174121_concoct_bins_bin.5	Trunk skin	dry	not_annotated
T2108174121_maxbin2_bins_bin.4	Trunk skin	dry	not_annotated
T2108174121_metabat2_bins_bin.5	Trunk skin	dry	not_annotated
T2108174121_metabat2_bins_bin.7	Trunk skin	dry	not_annotated
T2108174121_metabat2_bins_bin.1	Trunk skin	dry	not_annotated
T2108174121_metabat2_bins_bin.4	Trunk skin	dry	not_annotated
T2108174143_concoct_bins_bin.110	Upper limb & hand skin	dry	final_reannotation
T2108174143_concoct_bins_bin.169	Upper limb & hand skin	dry	hq_annotation
T2108174143_concoct_bins_bin.141	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.88	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.23	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.87	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.37	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.157	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.5	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.111	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.125	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.140	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.127	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.60	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.89	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.80	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.96	Upper limb & hand skin	dry	not_annotated
T2108174143_concoct_bins_bin.62	Upper limb & hand skin	dry	not_annotated
T2108174143_maxbin2_bins_bin.36	Upper limb & hand skin	dry	not_annotated
T2108174143_maxbin2_bins_bin.17	Upper limb & hand skin	dry	not_annotated
T2108174143_maxbin2_bins_bin.84	Upper limb & hand skin	dry	not_annotated
T2108174143_maxbin2_bins_bin.58	Upper limb & hand skin	dry	not_annotated
T2108174143_maxbin2_bins_bin.22	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.50	Upper limb & hand skin	dry	hq_annotation
T2108174143_metabat2_bins_bin.79	Upper limb & hand skin	dry	final_reannotation
T2108174143_metabat2_bins_bin.66	Upper limb & hand skin	dry	final_reannotation
T2108174143_metabat2_bins_bin.42	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.51	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.13	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.32	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.70	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.74	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.11	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.54	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.36	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.49	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.71	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.23	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.3	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.84	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.82	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.5	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.83	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.12	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.19	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.31	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.10	Upper limb & hand skin	dry	not_annotated
T2108174143_metabat2_bins_bin.85	Upper limb & hand skin	dry	not_annotated
T2109198867_concoct_bins_bin.8	Upper limb & hand skin	dry	not_annotated
T2109198867_maxbin2_bins_bin.0	Upper limb & hand skin	dry	not_annotated
T2109198868_concoct_bins_bin.6	Trunk skin	dry	final_reannotation
T2109198868_metabat2_bins_bin.4	Trunk skin	dry	not_annotated
T2109198907_concoct_bins_bin.48	Upper limb & hand skin	dry	hq_annotation
T2109198907_concoct_bins_bin.19	Upper limb & hand skin	dry	hq_annotation
T2109198907_concoct_bins_bin.10	Upper limb & hand skin	dry	final_reannotation
T2109198907_concoct_bins_bin.54	Upper limb & hand skin	dry	final_reannotation
T2109198907_concoct_bins_bin.40	Upper limb & hand skin	dry	not_annotated
T2109198907_maxbin2_bins_bin.0	Upper limb & hand skin	dry	not_annotated
T2109198907_maxbin2_bins_bin.9	Upper limb & hand skin	dry	not_annotated
T2109198907_maxbin2_bins_bin.1	Upper limb & hand skin	dry	not_annotated
T2109198907_metabat2_bins_bin.9	Upper limb & hand skin	dry	not_annotated
T2109198907_metabat2_bins_bin.10	Upper limb & hand skin	dry	not_annotated
T2109198907_metabat2_bins_bin.20	Upper limb & hand skin	dry	not_annotated
T2109198907_metabat2_bins_bin.16	Upper limb & hand skin	dry	not_annotated
T2109198907_metabat2_bins_bin.14	Upper limb & hand skin	dry	not_annotated
T2109198907_metabat2_bins_bin.1	Upper limb & hand skin	dry	not_annotated
T2109198955_concoct_bins_bin.34	Upper limb & hand skin	dry	final_reannotation
T2109198955_concoct_bins_bin.26	Upper limb & hand skin	dry	not_annotated
T2109198955_maxbin2_bins_bin.15	Upper limb & hand skin	dry	not_annotated
T2109198955_maxbin2_bins_bin.16	Upper limb & hand skin	dry	not_annotated
T2109198955_maxbin2_bins_bin.4	Upper limb & hand skin	dry	not_annotated
T2109198955_metabat2_bins_bin.3	Upper limb & hand skin	dry	not_annotated
T2109198955_metabat2_bins_bin.6	Upper limb & hand skin	dry	not_annotated
T2109198955_metabat2_bins_bin.18	Upper limb & hand skin	dry	not_annotated
T2109198959_concoct_bins_bin.19	Upper limb & hand skin	dry	hq_annotation
T2109198959_metabat2_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2109198959_metabat2_bins_bin.6	Upper limb & hand skin	dry	not_annotated
T2109198962_concoct_bins_bin.13	Facial skin	sebaceous	final_reannotation
T2109198962_concoct_bins_bin.8	Facial skin	sebaceous	final_reannotation
T2109198962_concoct_bins_bin.25	Facial skin	sebaceous	final_reannotation
T2109198962_concoct_bins_bin.9	Facial skin	sebaceous	not_annotated
T2109198962_concoct_bins_bin.28	Facial skin	sebaceous	not_annotated
T2109198962_maxbin2_bins_bin.0	Facial skin	sebaceous	hq_annotation
T2109198962_maxbin2_bins_bin.8	Facial skin	sebaceous	not_annotated
T2109198962_metabat2_bins_bin.11	Facial skin	sebaceous	hq_annotation
T2109198962_metabat2_bins_bin.15	Facial skin	sebaceous	not_annotated
T2109198966_concoct_bins_bin.12	Facial skin	sebaceous	hq_annotation
T2109198966_concoct_bins_bin.9	Facial skin	sebaceous	hq_annotation
T2109198966_concoct_bins_bin.15	Facial skin	sebaceous	not_annotated
T2109198966_maxbin2_bins_bin.12	Facial skin	sebaceous	hq_annotation
T2109198971_concoct_bins_bin.13	Upper limb & hand skin	dry	hq_annotation
T2109198971_concoct_bins_bin.3	Upper limb & hand skin	dry	not_annotated
T2109198971_concoct_bins_bin.2	Upper limb & hand skin	dry	not_annotated
T2109198971_maxbin2_bins_bin.12	Upper limb & hand skin	dry	not_annotated
T2109198971_metabat2_bins_bin.13	Upper limb & hand skin	dry	final_reannotation
T2109198971_metabat2_bins_bin.5	Upper limb & hand skin	dry	not_annotated
T2109198971_metabat2_bins_bin.15	Upper limb & hand skin	dry	not_annotated
T2109198971_metabat2_bins_bin.9	Upper limb & hand skin	dry	not_annotated
T2109198971_metabat2_bins_bin.2	Upper limb & hand skin	dry	not_annotated
T2109198974_concoct_bins_bin.33	Facial skin	sebaceous	hq_annotation
T2109198974_concoct_bins_bin.40	Facial skin	sebaceous	final_reannotation
T2109198974_concoct_bins_bin.13	Facial skin	sebaceous	hq_annotation
T2109198974_concoct_bins_bin.57	Facial skin	sebaceous	final_reannotation
T2109198974_concoct_bins_bin.25	Facial skin	sebaceous	final_reannotation
T2109198974_concoct_bins_bin.4	Facial skin	sebaceous	not_annotated
T2109198974_maxbin2_bins_bin.6	Facial skin	sebaceous	final_reannotation
T2109198974_maxbin2_bins_bin.13	Facial skin	sebaceous	final_reannotation
T2109198974_maxbin2_bins_bin.17	Facial skin	sebaceous	hq_annotation
T2109198974_maxbin2_bins_bin.21	Facial skin	sebaceous	not_annotated
T2109198974_metabat2_bins_bin.21	Facial skin	sebaceous	hq_annotation
T2109198974_metabat2_bins_bin.11	Facial skin	sebaceous	not_annotated
T2109198974_metabat2_bins_bin.18	Facial skin	sebaceous	not_annotated
T2109198974_metabat2_bins_bin.1	Facial skin	sebaceous	not_annotated
T2109198974_metabat2_bins_bin.19	Facial skin	sebaceous	not_annotated
T2109198974_metabat2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2109198974_metabat2_bins_bin.28	Facial skin	sebaceous	not_annotated
T2109198979_concoct_bins_bin.19	Upper limb & hand skin	dry	hq_annotation
T2109198979_concoct_bins_bin.6	Upper limb & hand skin	dry	final_reannotation
T2109198979_concoct_bins_bin.9	Upper limb & hand skin	dry	final_reannotation
T2109198979_concoct_bins_bin.18	Upper limb & hand skin	dry	not_annotated
T2109198979_maxbin2_bins_bin.13	Upper limb & hand skin	dry	hq_annotation
T2109198979_maxbin2_bins_bin.12	Upper limb & hand skin	dry	final_reannotation
T2109198979_maxbin2_bins_bin.11	Upper limb & hand skin	dry	final_reannotation
T2109198979_maxbin2_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2109198979_metabat2_bins_bin.16	Upper limb & hand skin	dry	not_annotated
T2109198979_metabat2_bins_bin.3	Upper limb & hand skin	dry	not_annotated
T2109198979_metabat2_bins_bin.12	Upper limb & hand skin	dry	not_annotated
T2109198979_metabat2_bins_bin.15	Upper limb & hand skin	dry	not_annotated
T2109198979_metabat2_bins_bin.8	Upper limb & hand skin	dry	not_annotated
T2109198979_metabat2_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2109198979_metabat2_bins_bin.11	Upper limb & hand skin	dry	not_annotated
T2109198983_concoct_bins_bin.36	Upper limb & hand skin	dry	hq_annotation
T2109198983_concoct_bins_bin.25	Upper limb & hand skin	dry	hq_annotation
T2109198983_concoct_bins_bin.29	Upper limb & hand skin	dry	not_annotated
T2109198983_concoct_bins_bin.37	Upper limb & hand skin	dry	not_annotated
T2109198983_concoct_bins_bin.8	Upper limb & hand skin	dry	not_annotated
T2109198983_maxbin2_bins_bin.11	Upper limb & hand skin	dry	not_annotated
T2109198983_metabat2_bins_bin.3	Upper limb & hand skin	dry	not_annotated
T2109198983_metabat2_bins_bin.10	Upper limb & hand skin	dry	not_annotated
T2109198984_concoct_bins_bin.36	Trunk skin	dry	hq_annotation
T2109198984_concoct_bins_bin.41	Trunk skin	dry	final_reannotation
T2109198984_concoct_bins_bin.38	Trunk skin	dry	hq_annotation
T2109198984_concoct_bins_bin.37	Trunk skin	dry	not_annotated
T2109198984_metabat2_bins_bin.30	Trunk skin	dry	not_annotated
T2109198984_metabat2_bins_bin.26	Trunk skin	dry	not_annotated
T2109198987_concoct_bins_bin.2	Upper limb & hand skin	dry	final_reannotation
T2109198987_maxbin2_bins_bin.1	Upper limb & hand skin	dry	not_annotated
T2109198987_metabat2_bins_bin.4	Upper limb & hand skin	dry	not_annotated
T2109198987_metabat2_bins_bin.8	Upper limb & hand skin	dry	not_annotated
T2109198993_maxbin2_bins_bin.14	Facial skin	sebaceous	not_annotated
T2109198993_maxbin2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2109198993_metabat2_bins_bin.12	Facial skin	sebaceous	final_reannotation
T2109198993_metabat2_bins_bin.5	Facial skin	sebaceous	not_annotated
T2109198993_metabat2_bins_bin.6	Facial skin	sebaceous	not_annotated
T2109198993_metabat2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2109198999_concoct_bins_bin.21	Upper limb & hand skin	dry	hq_annotation
T2109198999_concoct_bins_bin.34	Upper limb & hand skin	dry	hq_annotation
T2109198999_concoct_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2109198999_concoct_bins_bin.38	Upper limb & hand skin	dry	final_reannotation
T2109198999_concoct_bins_bin.0	Upper limb & hand skin	dry	final_reannotation
T2109198999_concoct_bins_bin.50	Upper limb & hand skin	dry	final_reannotation
T2109198999_concoct_bins_bin.32	Upper limb & hand skin	dry	final_reannotation
T2109198999_maxbin2_bins_bin.13	Upper limb & hand skin	dry	hq_annotation
T2109198999_maxbin2_bins_bin.6	Upper limb & hand skin	dry	not_annotated
T2109198999_maxbin2_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2109198999_metabat2_bins_bin.8	Upper limb & hand skin	dry	final_reannotation
T2109198999_metabat2_bins_bin.23	Upper limb & hand skin	dry	hq_annotation
T2109198999_metabat2_bins_bin.4	Upper limb & hand skin	dry	final_reannotation
T2109198999_metabat2_bins_bin.9	Upper limb & hand skin	dry	final_reannotation
T2109198999_metabat2_bins_bin.28	Upper limb & hand skin	dry	not_annotated
T2109198999_metabat2_bins_bin.10	Upper limb & hand skin	dry	not_annotated
T2109198999_metabat2_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2109198999_metabat2_bins_bin.3	Upper limb & hand skin	dry	not_annotated
T2109198999_metabat2_bins_bin.12	Upper limb & hand skin	dry	not_annotated
T2109198999_metabat2_bins_bin.26	Upper limb & hand skin	dry	not_annotated
T2109199000_concoct_bins_bin.15	Trunk skin	dry	final_reannotation
T2109199000_concoct_bins_bin.49	Trunk skin	dry	final_reannotation
T2109199000_concoct_bins_bin.39	Trunk skin	dry	final_reannotation
T2109199000_concoct_bins_bin.16	Trunk skin	dry	final_reannotation
T2109199000_concoct_bins_bin.0	Trunk skin	dry	final_reannotation
T2109199000_concoct_bins_bin.53	Trunk skin	dry	hq_annotation
T2109199000_concoct_bins_bin.18	Trunk skin	dry	hq_annotation
T2109199000_maxbin2_bins_bin.14	Trunk skin	dry	hq_annotation
T2109199000_maxbin2_bins_bin.18	Trunk skin	dry	hq_annotation
T2109199000_maxbin2_bins_bin.10	Trunk skin	dry	hq_annotation
T2109199000_maxbin2_bins_bin.20	Trunk skin	dry	final_reannotation
T2109199000_maxbin2_bins_bin.12	Trunk skin	dry	not_annotated
T2109199000_maxbin2_bins_bin.9	Trunk skin	dry	not_annotated
T2109199000_metabat2_bins_bin.19	Trunk skin	dry	hq_annotation
T2109199000_metabat2_bins_bin.28	Trunk skin	dry	not_annotated
T2109199000_metabat2_bins_bin.20	Trunk skin	dry	not_annotated
T2109199000_metabat2_bins_bin.14	Trunk skin	dry	not_annotated
T2109199000_metabat2_bins_bin.30	Trunk skin	dry	not_annotated
T2109199000_metabat2_bins_bin.24	Trunk skin	dry	not_annotated
T2109199000_metabat2_bins_bin.33	Trunk skin	dry	not_annotated
T2109199000_metabat2_bins_bin.10	Trunk skin	dry	not_annotated
T2109199000_metabat2_bins_bin.11	Trunk skin	dry	not_annotated
T2109199000_metabat2_bins_bin.4	Trunk skin	dry	not_annotated
T2109199002_concoct_bins_bin.29	Facial skin	sebaceous	final_reannotation
T2109199002_concoct_bins_bin.23	Facial skin	sebaceous	not_annotated
T2109199002_concoct_bins_bin.17	Facial skin	sebaceous	not_annotated
T2109199002_maxbin2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2109199002_metabat2_bins_bin.17	Facial skin	sebaceous	final_reannotation
T2109199002_metabat2_bins_bin.9	Facial skin	sebaceous	not_annotated
T2109199002_metabat2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2109199002_metabat2_bins_bin.5	Facial skin	sebaceous	not_annotated
T2109199002_metabat2_bins_bin.20	Facial skin	sebaceous	not_annotated
T2109199002_metabat2_bins_bin.6	Facial skin	sebaceous	hq_annotation
T2109199002_metabat2_bins_bin.16	Facial skin	sebaceous	not_annotated
T2109199002_metabat2_bins_bin.10	Facial skin	sebaceous	not_annotated
T2109199002_metabat2_bins_bin.14	Facial skin	sebaceous	not_annotated
T2109199008_concoct_bins_bin.7	Trunk skin	dry	final_reannotation
T2109199008_concoct_bins_bin.0	Trunk skin	dry	final_reannotation
T2109199008_concoct_bins_bin.14	Trunk skin	dry	not_annotated
T2109199008_concoct_bins_bin.22	Trunk skin	dry	not_annotated
T2109199008_concoct_bins_bin.31	Trunk skin	dry	not_annotated
T2109199008_maxbin2_bins_bin.13	Trunk skin	dry	not_annotated
T2109199008_maxbin2_bins_bin.14	Trunk skin	dry	not_annotated
T2109199008_maxbin2_bins_bin.6	Trunk skin	dry	not_annotated
T2109199008_metabat2_bins_bin.15	Trunk skin	dry	final_reannotation
T2109199008_metabat2_bins_bin.3	Trunk skin	dry	not_annotated
T2109199008_metabat2_bins_bin.1	Trunk skin	dry	not_annotated
T2109199008_metabat2_bins_bin.24	Trunk skin	dry	not_annotated
T2109199008_metabat2_bins_bin.14	Trunk skin	dry	not_annotated
T2109199008_metabat2_bins_bin.4	Trunk skin	dry	not_annotated
T2109199015_concoct_bins_bin.16	Upper limb & hand skin	dry	hq_annotation
T2109199015_concoct_bins_bin.12	Upper limb & hand skin	dry	not_annotated
T2109199015_concoct_bins_bin.9	Upper limb & hand skin	dry	final_reannotation
T2109199015_metabat2_bins_bin.14	Upper limb & hand skin	dry	not_annotated
T2109199015_metabat2_bins_bin.4	Upper limb & hand skin	dry	not_annotated
T2109199015_metabat2_bins_bin.15	Upper limb & hand skin	dry	not_annotated
T2109199015_metabat2_bins_bin.6	Upper limb & hand skin	dry	not_annotated
T2109199015_metabat2_bins_bin.1	Upper limb & hand skin	dry	not_annotated
T2109199015_metabat2_bins_bin.11	Upper limb & hand skin	dry	not_annotated
T2109199021_concoct_bins_bin.11	Facial skin	sebaceous	not_annotated
T2109199021_concoct_bins_bin.20	Facial skin	sebaceous	not_annotated
T2109199021_metabat2_bins_bin.4	Facial skin	sebaceous	final_reannotation
T2109199021_metabat2_bins_bin.3	Facial skin	sebaceous	hq_annotation
